year,make,model,trim,condition (5 is best),odometer,state,Ext Color,Date Sold,"Ave Price (for that make,model,trim, year)",Actual Selling Price,,,
2013,ford,explorer,limited,3.9,45612,mo,green,2015-01-28T10:00:00.000Z,23900,22500,,,
2011,infiniti,g-sedan,g37 journey,4.1,20021,,white,2015-01-15T12:30:00.000Z,20600,22500,,,
2011,infiniti,g-sedan,g37 journey,4.8,31857,ca,white,2014-12-18T20:30:00.000Z,20300,22500,,,
2011,infiniti,g-sedan,g37 journey,4.6,20298,tn,blue,2015-01-29T10:00:00.000Z,20100,22400,,,
2014,ford,escape,se,4.7,10365,il,silver,2015-01-13T19:00:00.000Z,21400,22400,,,
2011,infiniti,g-sedan,g37 journey,4.5,38551,fl,white,2015-01-06T21:00:00.000Z,19550,22400,,,
2014,ford,escape,se,4.2,8031,mo,gray,2015-01-06T11:00:00.000Z,21200,22400,,,
2011,infiniti,g-sedan,g37 journey,4.8,28898,ga,black,2015-01-06T09:30:00.000Z,20500,22400,,,
2013,ford,explorer,limited,3.1,86294,va,—,2015-02-25T09:30:00.000Z,23400,22250,,,
2011,infiniti,g-sedan,g37 journey,4.1,23595,ca,blue,2015-02-12T12:30:00.000Z,20000,22250,,,
2011,infiniti,g-sedan,g37 journey,3.7,24396,,black,2015-01-15T12:30:00.000Z,20300,22250,,,
2011,infiniti,g-sedan,g37 journey,4.2,26783,ca,black,2014-12-18T20:30:00.000Z,20800,22250,,,
2014,ford,escape,se,4.8,15755,qc,red,2015-02-17T10:00:00.000Z,22100,22200,,,
2014,ford,escape,se,4.4,10493,il,black,2015-01-13T19:00:00.000Z,21300,22200,,,
2014,ford,escape,se,5,9861,il,gray,2015-01-27T11:00:00.000Z,22100,22100,,,
2014,ford,escape,se,4.7,16755,pa,orange,2015-01-09T17:00:00.000Z,19400,22100,,,
2014,ford,escape,se,4.8,14307,mo,silver,2014-12-23T19:00:00.000Z,20400,22100,,,
2014,ford,escape,se,4.8,13798,mo,white,2014-12-23T19:00:00.000Z,20400,22100,,,
2011,infiniti,g-sedan,g37 journey,4.4,25161,tx,white,2015-02-11T10:20:00.000Z,19750,22000,,,
2011,infiniti,g-sedan,g37 journey,3.7,19816,,gray,2015-01-15T12:30:00.000Z,20600,22000,,,
2014,ford,escape,se,4.9,14709,il,white,2015-01-13T19:00:00.000Z,20800,22000,,,
2014,ford,escape,se,4.7,12938,il,white,2015-01-13T19:00:00.000Z,21000,22000,,,
2011,infiniti,g-sedan,g37 journey,4.8,23285,ga,white,2015-01-13T17:30:00.000Z,20400,22000,,,
2011,infiniti,g-sedan,g37 journey,5,36787,ga,gray,2015-01-13T17:30:00.000Z,18450,22000,,,
2011,infiniti,g-sedan,g37 journey,3.8,22352,tx,black,2015-01-07T18:30:00.000Z,21000,22000,,,
2014,ford,escape,se,4.5,12605,mo,silver,2014-12-23T19:00:00.000Z,20600,22000,,,
2011,infiniti,g-sedan,g37 journey,3.9,37415,ca,blue,2014-12-18T20:30:00.000Z,19750,22000,,,
2011,infiniti,g-sedan,g37 journey,4.3,33518,tx,white,2014-12-18T19:00:00.000Z,20200,22000,,,
2013,ford,explorer,limited,3.8,88878,fl,black,2015-02-24T16:00:00.000Z,23400,21900,,,
2011,infiniti,g-sedan,g37 journey,4.9,30608,tn,black,2015-02-26T10:00:00.000Z,19350,21800,,,
2014,ford,escape,se,4.7,12506,il,white,2015-02-10T11:00:00.000Z,21800,21800,,,
2011,infiniti,g-sedan,g37 journey,4.8,13558,tn,—,2015-01-29T10:00:00.000Z,20600,21800,,,
2013,ford,explorer,limited,4.1,57818,tx,gray,2015-01-28T10:00:00.000Z,21800,21800,,,
2014,ford,escape,se,4.8,13610,il,black,2015-01-27T11:00:00.000Z,21500,21800,,,
2011,infiniti,g-sedan,g37 journey,4.6,13515,ga,blue,2015-01-27T09:30:00.000Z,20600,21800,,,
2011,infiniti,g-sedan,g37 journey,3.9,19395,ca,black,2015-02-12T12:30:00.000Z,20400,21750,,,
2011,infiniti,g-sedan,g37 journey,4.1,7940,hi,black,2015-01-28T16:15:00.000Z,21000,21750,,,
2012,honda,civic,ex,4.2,33497,pa,white,2015-01-16T17:00:00.000Z,12150,21750,,,
2014,ford,escape,se,5,6167,mi,black,2015-02-19T09:00:00.000Z,20400,21700,,,
2014,ford,escape,se,4.3,4256,mi,white,2015-01-29T09:00:00.000Z,20500,21700,,,
2014,ford,escape,se,4.4,9334,il,black,2015-01-13T19:00:00.000Z,21500,21700,,,
2014,ford,escape,se,4.2,18408,il,silver,2015-01-13T19:00:00.000Z,20300,21700,,,
2014,ford,escape,se,4.7,10917,mo,black,2014-12-23T19:00:00.000Z,20800,21700,,,
2014,ford,escape,se,4.8,11698,mo,black,2014-12-23T19:00:00.000Z,20700,21700,,,
2011,infiniti,g-sedan,g37 journey,4.2,20681,tx,white,2015-02-19T11:00:00.000Z,19750,21600,,,
2012,acura,tsx,base,3.7,23239,or,silver,2015-02-17T12:30:00.000Z,18900,21600,,,
2012,acura,tsx,base,3.6,15503,pr,white,2015-02-05T11:00:00.000Z,17800,21600,,,
2014,ford,escape,se,4.4,14832,il,silver,2015-01-27T11:00:00.000Z,21400,21600,,,
2011,infiniti,g-sedan,g37 journey,3.8,29388,tx,gray,2015-01-14T10:30:00.000Z,19650,21600,,,
2014,ford,escape,se,4,15485,ca,silver,2015-02-12T12:00:00.000Z,21300,21500,,,
2014,ford,escape,se,5,16217,il,black,2015-02-10T11:00:00.000Z,21300,21500,,,
2014,ford,escape,se,4.6,13951,il,white,2015-02-10T11:00:00.000Z,21600,21500,,,
2014,ford,escape,se,4.3,13744,il,silver,2015-02-10T11:00:00.000Z,21700,21500,,,
2011,infiniti,g-sedan,g37 journey,4.4,24196,ca,blue,2015-01-28T12:30:00.000Z,19750,21500,,,
2014,ford,escape,se,4.9,17625,il,silver,2015-01-27T11:00:00.000Z,21000,21500,,,
2011,infiniti,g-sedan,g37 journey,4.2,36415,,white,2015-01-15T12:30:00.000Z,19250,21500,,,
2011,infiniti,g-sedan,g37 journey,4.4,20228,,—,2015-01-15T12:30:00.000Z,20600,21500,,,
2011,infiniti,g-sedan,g37 journey,4,37461,ca,gray,2015-01-14T12:30:00.000Z,19000,21500,,,
2014,ford,escape,se,5,4149,mo,blue,2015-01-14T10:30:00.000Z,20200,21500,,,
2014,ford,escape,se,4.3,12531,mo,black,2014-12-23T19:00:00.000Z,20600,21500,,,
2014,ford,escape,se,4.7,12842,mo,black,2014-12-23T19:00:00.000Z,20600,21500,,,
2013,ford,explorer,limited,4,61275,fl,silver,2014-12-23T17:15:00.000Z,22800,21500,,,
2011,infiniti,g-sedan,g37 journey,4.6,36160,tx,black,2014-12-18T19:00:00.000Z,19900,21500,,,
2011,infiniti,g-sedan,g37 journey,4.1,25541,ca,blue,2014-12-17T20:30:00.000Z,21000,21500,,,
2014,ford,escape,se,5,6668,mi,red,2015-02-26T09:00:00.000Z,20800,21400,,,
2011,infiniti,g-sedan,g37 journey,4.4,18899,tx,blue,2015-02-25T10:30:00.000Z,19950,21400,,,
2014,ford,escape,se,4.8,24894,mi,white,2015-02-25T10:00:00.000Z,20000,21400,,,
2014,ford,escape,se,3.3,16958,co,white,2015-02-04T19:00:00.000Z,21100,21400,,,
2011,infiniti,g-sedan,g37 journey,3.9,22885,tx,gray,2015-01-21T10:30:00.000Z,19950,21400,,,
2014,ford,escape,se,4.4,15851,il,silver,2015-01-13T19:00:00.000Z,20600,21400,,,
2014,ford,escape,se,4.9,16760,il,gray,2015-01-13T19:00:00.000Z,20500,21400,,,
2011,infiniti,g-sedan,g37 journey,4.4,18295,ga,blue,2015-01-13T17:30:00.000Z,20800,21400,,,
2011,infiniti,g-sedan,g37 journey,4.4,25316,ga,black,2015-01-06T09:30:00.000Z,20800,21400,,,
2011,infiniti,g-sedan,g37 journey,4.9,45935,ga,white,2015-02-17T09:30:00.000Z,17800,21300,,,
2014,ford,escape,se,4.4,15953,il,black,2015-02-10T11:00:00.000Z,21300,21300,,,
2014,ford,escape,se,4.4,17804,il,gray,2015-01-27T11:00:00.000Z,20900,21300,,,
2014,ford,escape,se,4.9,19566,il,black,2015-01-27T11:00:00.000Z,20700,21300,,,
2014,ford,escape,se,4.5,9250,il,black,2015-01-27T11:00:00.000Z,22200,21300,,,
2011,infiniti,g-sedan,g37 journey,4.2,23216,ca,white,2015-02-26T12:30:00.000Z,19550,21250,,,
2011,infiniti,g-sedan,g37 journey,4.4,21998,ca,white,2015-01-27T12:30:00.000Z,19900,21250,,,
2011,infiniti,g-sedan,g37 journey,4.2,19319,,black,2015-01-15T12:30:00.000Z,20700,21250,,,
2011,infiniti,g-sedan,g37 journey,4.5,33405,,white,2015-01-15T12:30:00.000Z,19500,21250,,,
2011,infiniti,g-sedan,g37 journey,4.1,34181,nj,gray,2015-02-11T09:30:00.000Z,18550,21200,,,
2014,ford,escape,se,3.8,21689,il,blue,2015-02-10T11:00:00.000Z,20400,21200,,,
2014,ford,escape,se,4.6,15645,il,silver,2015-02-10T11:00:00.000Z,21400,21200,,,
2014,ford,escape,se,4.5,16117,ca,black,2015-02-05T12:00:00.000Z,21200,21200,,,
2011,infiniti,g-sedan,g37 journey,4.8,15250,tn,gray,2015-02-04T10:30:00.000Z,20600,21200,,,
2011,infiniti,g-sedan,g37 journey,4.8,39695,fl,white,2015-02-04T09:00:00.000Z,18600,21200,,,
2014,ford,escape,se,4.4,16516,mo,silver,2015-02-03T11:00:00.000Z,21100,21200,,,
2011,infiniti,g-sedan,g37 journey,4.8,32467,ga,white,2015-02-03T09:30:00.000Z,19250,21200,,,
2014,ford,escape,se,4.6,18421,il,gray,2015-01-27T11:00:00.000Z,20800,21200,,,
2014,ford,escape,se,4.9,16416,qc,black,2015-01-27T10:00:00.000Z,22300,21200,,,
2014,ford,escape,se,5,11805,il,silver,2015-01-27T10:00:00.000Z,21800,21200,,,
2014,ford,escape,se,5,569,fl,silver,2015-01-08T09:15:00.000Z,20200,21200,,,
2014,ford,escape,se,4.4,17570,mo,silver,2014-12-23T19:00:00.000Z,20000,21200,,,
2014,ford,escape,se,4.3,23492,il,silver,2015-02-24T11:00:00.000Z,20200,21100,,,
2011,infiniti,g-sedan,g37 journey,5,26509,ga,gray,2015-02-24T09:30:00.000Z,19300,21100,,,
2014,ford,escape,se,5,15909,tx,—,2015-02-19T10:30:00.000Z,21300,21100,,,
2014,ford,escape,se,4.6,18853,il,white,2015-02-10T11:00:00.000Z,21000,21100,,,
2014,ford,escape,se,4.6,15437,il,black,2015-02-10T11:00:00.000Z,21400,21100,,,
2014,ford,escape,se,4.6,19496,il,white,2015-02-10T11:00:00.000Z,20900,21100,,,
2014,ford,escape,se,4.9,28094,qc,blue,2015-01-27T10:00:00.000Z,19100,21100,,,
2014,ford,escape,se,4.3,18623,ca,white,2015-01-21T13:00:00.000Z,20600,21100,,,
2011,infiniti,g-sedan,g37 journey,4.3,34673,tx,gray,2015-01-21T10:15:00.000Z,19050,21100,,,
2014,ford,escape,se,4.9,17343,qc,gray,2015-01-13T18:00:00.000Z,22900,21100,,,
2012,acura,tsx,base,4.7,22238,hi,white,2015-02-18T14:35:00.000Z,17350,21000,,,
2011,infiniti,g-sedan,g37 journey,4.5,48783,fl,white,2015-02-17T09:00:00.000Z,17800,21000,,,
2011,infiniti,g-sedan,g37 journey,4.3,39080,ca,white,2015-02-12T12:30:00.000Z,18650,21000,,,
2014,ford,escape,se,4.7,15204,il,black,2015-02-10T11:00:00.000Z,19700,21000,,,
2011,infiniti,g-sedan,g37 journey,4.6,45241,ga,white,2015-02-10T09:30:00.000Z,18000,21000,,,
2011,infiniti,g-sedan,g37 journey,4.7,37248,ca,white,2015-01-27T12:30:00.000Z,18700,21000,,,
2011,infiniti,g-sedan,g37 journey,3.7,30631,wa,white,2015-01-21T14:40:00.000Z,19350,21000,,,
2011,infiniti,g-sedan,g37 journey,4.2,19762,,—,2015-01-15T12:30:00.000Z,20600,21000,,,
2011,infiniti,g-sedan,g37 journey,3.7,19191,,white,2015-01-15T12:30:00.000Z,20700,21000,,,
2011,infiniti,g-sedan,g37 journey,4.4,23866,,white,2015-01-15T12:30:00.000Z,20300,21000,,,
2011,infiniti,g-sedan,g37 journey,3.7,35556,,white,2015-01-15T11:00:00.000Z,19300,21000,,,
2014,ford,escape,se,5,13242,il,black,2015-01-13T19:00:00.000Z,20900,21000,,,
2014,ford,escape,se,4.9,16896,qc,white,2015-01-06T10:00:00.000Z,23400,21000,,,
2014,ford,escape,se,4.9,18308,ny,black,2015-01-06T09:50:00.000Z,20100,21000,,,
2011,infiniti,g-sedan,g37 journey,4.8,37003,ga,gray,2015-01-06T09:30:00.000Z,19750,21000,,,
2012,nissan,rogue,s,3.9,12956,nv,white,2014-12-19T20:00:00.000Z,20600,21000,,,
2011,infiniti,g-sedan,g37 journey,3.7,23476,ca,gray,2014-12-18T20:30:00.000Z,21100,21000,,,
2011,infiniti,g-sedan,g37 journey,4.5,38133,ca,white,2014-12-18T20:30:00.000Z,19700,21000,,,
2011,infiniti,g-sedan,g37 journey,3.7,45764,tx,black,2014-12-18T19:00:00.000Z,19000,21000,,,
2014,ford,escape,se,3.9,7398,nj,blue,2015-02-18T09:00:00.000Z,22600,20900,,,
2014,ford,escape,se,4.3,20366,il,black,2015-02-10T11:00:00.000Z,20700,20900,,,
2014,ford,escape,se,4.7,16507,il,white,2015-01-27T11:00:00.000Z,21000,20900,,,
2014,ford,escape,se,4.9,12507,il,white,2015-01-27T11:00:00.000Z,21700,20900,,,
2014,ford,escape,se,5,16070,il,white,2015-01-13T19:00:00.000Z,20400,20900,,,
2014,ford,escape,se,4.9,1835,nj,white,2015-01-07T17:00:00.000Z,20600,20900,,,
2014,ford,escape,se,4.2,16098,mo,gray,2014-12-23T19:00:00.000Z,20200,20900,,,
2014,ford,escape,se,4.4,12539,oh,red,2015-02-17T09:00:00.000Z,21800,20800,,,
2011,infiniti,g-sedan,g37 journey,4.6,19336,fl,gray,2015-02-04T09:00:00.000Z,20300,20800,,,
2014,ford,escape,se,4.2,16377,pa,silver,2015-01-08T18:00:00.000Z,20400,20800,,,
2011,infiniti,g-sedan,g37 journey,4.4,31868,fl,white,2015-01-06T13:00:00.000Z,20200,20800,,,
2011,infiniti,g-sedan,g37 journey,4.3,29348,tn,white,2014-12-23T18:30:00.000Z,20500,20800,,,
2011,infiniti,g-sedan,g37 journey,4.7,37759,ca,white,2015-02-26T12:30:00.000Z,18400,20750,,,
2011,infiniti,g-sedan,g37 journey,4.7,21759,hi,white,2015-02-25T16:20:00.000Z,19700,20750,,,
2011,infiniti,g-sedan,g37 journey,4.1,38015,ca,gray,2015-01-29T12:30:00.000Z,18650,20750,,,
2011,infiniti,g-sedan,g37 journey,4.3,26070,ca,black,2015-01-29T12:30:00.000Z,19600,20750,,,
2011,infiniti,g-sedan,g37 journey,4,38358,ca,black,2015-01-28T12:30:00.000Z,18600,20750,,,
2011,infiniti,g-sedan,g37 journey,3.6,32289,,white,2015-01-15T12:30:00.000Z,19600,20750,,,
2011,infiniti,g-sedan,g37 journey,4.3,37140,,white,2015-01-15T12:30:00.000Z,19200,20750,,,
2011,infiniti,g-sedan,g37 journey,4.2,24964,,gold,2015-01-15T12:30:00.000Z,20200,20750,,,
2011,infiniti,g-sedan,g37 journey,4.4,22561,,black,2015-01-15T12:30:00.000Z,20400,20750,,,
2011,infiniti,g-sedan,g37 journey,3.9,19207,,silver,2015-01-15T12:30:00.000Z,20700,20750,,,
2011,infiniti,g-sedan,g37 journey,3.9,40826,ca,gray,2014-12-18T20:30:00.000Z,19450,20750,,,
2011,infiniti,g-sedan,g37 journey,4,24109,ca,gray,2014-12-18T20:30:00.000Z,21000,20750,,,
2014,ford,escape,se,5,18951,wi,gray,2015-02-18T10:00:00.000Z,20900,20700,,,
2014,ford,escape,se,4.3,16804,il,gray,2015-02-10T11:00:00.000Z,21300,20700,,,
2014,ford,escape,se,4.2,24572,il,white,2015-01-27T11:00:00.000Z,19950,20700,,,
2013,nissan,rogue,s,4.7,16388,pa,red,2015-01-23T09:00:00.000Z,21000,20700,,,
2014,ford,escape,se,5,5602,mi,white,2015-01-08T17:30:00.000Z,20200,20700,,,
2011,infiniti,g-sedan,g37 journey,5,35071,tn,white,2015-02-11T10:30:00.000Z,18900,20600,,,
2012,nissan,rogue,s,4.9,4211,pa,black,2015-02-06T09:00:00.000Z,21100,20600,,,
2014,ford,escape,se,4.9,5243,fl,—,2015-01-21T10:00:00.000Z,18350,20600,,,
2011,infiniti,g-sedan,g37 journey,4.5,28739,oh,black,2015-01-20T09:30:00.000Z,19550,20600,,,
2013,nissan,rogue,s,4.2,19641,pa,gray,2015-01-16T09:00:00.000Z,19550,20600,,,
2011,infiniti,g-sedan,g37 journey,4.5,31787,ga,blue,2015-01-13T17:30:00.000Z,19650,20600,,,
2011,infiniti,g-sedan,g37 journey,4.2,37028,fl,blue,2014-12-23T17:30:00.000Z,19800,20600,,,
2011,infiniti,g-sedan,g37 journey,4.6,16103,hi,silver,2015-02-25T16:20:00.000Z,20200,20500,,,
2011,infiniti,g-sedan,g37 journey,5,32200,ga,gray,2015-02-24T09:30:00.000Z,18850,20500,,,
2011,infiniti,g-sedan,g37 journey,4.3,39934,ca,silver,2015-02-12T12:30:00.000Z,18600,20500,,,
2012,acura,tsx,base,4.3,12302,ca,white,2015-02-11T12:30:00.000Z,18200,20500,,,
2014,ford,escape,se,4.1,16025,pa,white,2015-02-11T09:00:00.000Z,21300,20500,,,
2011,infiniti,g-sedan,g37 journey,4.2,18102,ca,black,2015-01-29T12:30:00.000Z,20200,20500,,,
2011,infiniti,g-sedan,g37 journey,3.9,27082,ca,white,2015-01-29T12:30:00.000Z,19500,20500,,,
2014,ford,escape,se,4.8,32971,qc,gray,2015-01-27T10:00:00.000Z,18550,20500,,,
2014,ford,escape,se,4.9,29061,tn,white,2015-01-22T11:00:00.000Z,19200,20500,,,
2011,infiniti,g-sedan,g37 journey,3.8,17170,wa,gray,2015-01-21T14:40:00.000Z,20400,20500,,,
2014,ford,escape,se,3.5,20279,tx,blue,2015-01-21T09:30:00.000Z,20500,20500,,,
2014,ford,escape,se,4.9,9198,ny,brown,2015-01-21T09:20:00.000Z,20700,20500,,,
2011,infiniti,g-sedan,g37 journey,3.8,25572,,gray,2015-01-15T12:30:00.000Z,20200,20500,,,
2011,infiniti,g-sedan,g37 journey,3.5,22722,,gray,2015-01-15T12:30:00.000Z,20400,20500,,,
2011,infiniti,g-sedan,g37 journey,4.2,48916,ca,gray,2015-01-14T12:30:00.000Z,18050,20500,,,
2014,ford,escape,se,4.7,20115,il,silver,2015-01-13T19:00:00.000Z,19900,20500,,,
2014,ford,escape,se,4.4,20730,ga,blue,2015-01-12T18:00:00.000Z,19800,20500,,,
2014,ford,escape,se,4.7,3715,nj,blue,2015-01-07T17:00:00.000Z,20500,20500,,,
2011,infiniti,g-sedan,g37 journey,4.3,38636,ca,black,2014-12-23T20:30:00.000Z,19650,20500,,,
2011,infiniti,g-sedan,g37 journey,4.4,44949,ca,white,2014-12-18T20:30:00.000Z,19050,20500,,,
2011,infiniti,g-sedan,g37 journey,3.8,31104,ca,black,2014-12-18T20:30:00.000Z,20400,20500,,,
2011,infiniti,g-sedan,g37 journey,4.8,33654,ca,gray,2014-12-17T20:30:00.000Z,20200,20500,,,
2011,infiniti,g-sedan,g37 journey,5,39749,tx,white,2015-02-25T10:30:00.000Z,18200,20400,,,
2011,infiniti,g-sedan,g37 journey,5,45939,fl,white,2015-02-10T09:30:00.000Z,17900,20400,,,
2011,infiniti,g-sedan,g37 journey,3.1,30631,fl,gray,2015-02-10T09:30:00.000Z,19100,20400,,,
2013,ford,explorer,limited,4.3,40682,ga,black,2015-02-04T10:00:00.000Z,24600,20400,,,
2011,infiniti,g-sedan,g37 journey,3.8,23803,fl,black,2015-02-04T09:00:00.000Z,19900,20400,,,
2011,infiniti,g-sedan,g37 journey,4.9,29304,fl,black,2015-02-04T09:00:00.000Z,19450,20400,,,
2014,ford,escape,se,4.4,22849,mo,black,2015-02-03T11:00:00.000Z,20200,20400,,,
2011,infiniti,g-sedan,g37 journey,4.8,47802,ga,white,2015-02-03T09:30:00.000Z,17950,20400,,,
2011,infiniti,g-sedan,g37 journey,4.4,27617,ga,blue,2015-01-20T09:30:00.000Z,19650,20400,,,
2011,infiniti,g-sedan,g37 journey,4.3,31153,fl,black,2015-01-20T09:30:00.000Z,19350,20400,,,
2014,ford,escape,se,4.3,10779,il,silver,2015-01-13T18:00:00.000Z,21300,20400,,,
2011,infiniti,g-sedan,g37 journey,4.7,39209,fl,white,2015-01-06T21:00:00.000Z,19450,20400,,,
2011,infiniti,g-sedan,g37 journey,4.9,43772,fl,white,2015-01-06T21:00:00.000Z,19050,20400,,,
2011,infiniti,g-sedan,g37 journey,4.3,19685,fl,black,2015-01-06T13:00:00.000Z,21300,20400,,,
2011,infiniti,g-sedan,g37 journey,4.3,48193,fl,gray,2015-01-06T09:30:00.000Z,18750,20400,,,
2011,infiniti,g-sedan,g37 journey,3.8,42946,fl,white,2015-01-06T09:30:00.000Z,19200,20400,,,
2014,ford,escape,se,4.4,19757,pa,black,2014-12-19T17:00:00.000Z,19450,20400,,,
2014,ford,escape,se,4,26132,mo,silver,2015-02-17T11:00:00.000Z,19900,20300,,,
2014,ford,escape,se,4.6,15507,pa,black,2015-02-11T09:00:00.000Z,19650,20300,,,
2014,ford,escape,se,3.9,20599,mn,—,2015-01-28T10:00:00.000Z,20500,20300,,,
2011,infiniti,g-sedan,g37 journey,4.7,21906,,white,2015-01-15T11:00:00.000Z,20500,20300,,,
2014,ford,escape,se,4.3,18315,il,white,2015-01-13T19:00:00.000Z,20000,20300,,,
2011,infiniti,g-sedan,g37 journey,3.9,12880,hi,gray,2015-02-25T16:20:00.000Z,20400,20250,,,
2012,acura,tsx,base,3.6,31470,hi,black,2015-02-18T14:35:00.000Z,18100,20250,,,
2011,infiniti,g-sedan,g37 journey,3.2,33734,ca,blue,2015-02-11T12:30:00.000Z,19050,20250,,,
2011,infiniti,g-sedan,g37 journey,3.6,34556,ca,—,2015-02-11T12:30:00.000Z,18950,20250,,,
2011,infiniti,g-sedan,g37 journey,4.4,28343,ca,red,2015-01-29T12:30:00.000Z,19400,20250,,,
2011,infiniti,g-sedan,g37 journey,4,28990,ca,—,2015-01-29T12:30:00.000Z,19350,20250,,,
2011,infiniti,g-sedan,g37 journey,4.7,35755,ca,white,2015-01-29T12:30:00.000Z,18800,20250,,,
2011,infiniti,g-sedan,g37 journey,4.3,33610,,black,2015-01-15T12:30:00.000Z,19450,20250,,,
2011,infiniti,g-sedan,g37 journey,4.2,29476,ca,gray,2014-12-18T20:30:00.000Z,20500,20250,,,
2011,infiniti,g-sedan,g37 journey,4.8,38520,ca,black,2014-12-18T20:30:00.000Z,19650,20250,,,
2011,infiniti,g-sedan,g37 journey,3.5,34526,ca,black,2014-12-18T20:30:00.000Z,20000,20250,,,
2011,infiniti,g-sedan,g37 journey,4.4,32074,ga,gray,2015-02-17T09:30:00.000Z,18950,20200,,,
2014,ford,escape,se,4.9,21470,il,gray,2015-02-10T11:00:00.000Z,20600,20200,,,
2011,infiniti,g-sedan,g37 journey,3.6,35936,fl,black,2015-02-10T09:30:00.000Z,18800,20200,,,
2011,infiniti,g-sedan,g37 journey,4.4,25241,fl,white,2015-02-03T09:30:00.000Z,20700,20200,,,
2011,infiniti,g-sedan,g37 journey,4.5,40037,tn,blue,2015-01-29T10:00:00.000Z,18450,20200,,,
2014,ford,escape,se,4.9,16156,il,silver,2015-01-27T11:00:00.000Z,21200,20200,,,
2014,ford,escape,se,4.1,16515,va,white,2015-01-22T09:20:00.000Z,20000,20200,,,
2014,ford,escape,se,3.7,13263,tx,white,2015-01-21T09:30:00.000Z,21500,20200,,,
2011,infiniti,g-sedan,g37 journey,5,29401,ga,gray,2015-01-20T09:30:00.000Z,19500,20200,,,
2011,infiniti,g-sedan,g37 journey,3.7,36018,fl,gray,2015-01-20T09:30:00.000Z,18950,20200,,,
2014,ford,escape,se,4.5,17490,,red,2015-01-15T09:20:00.000Z,19550,20200,,,
2011,infiniti,g-sedan,g37 journey,4.1,44506,tx,black,2015-01-14T10:30:00.000Z,18400,20200,,,
2011,infiniti,g-sedan,g37 journey,4.3,17047,ga,gray,2015-01-13T17:30:00.000Z,20900,20200,,,
2011,infiniti,g-sedan,g37 journey,4.6,36440,fl,gray,2015-01-06T21:00:00.000Z,19700,20200,,,
2014,ford,escape,se,3.9,14058,il,silver,2014-12-18T18:00:00.000Z,20400,20200,,,
2012,acura,tsx,base,3.6,17297,ca,gray,2015-02-26T12:00:00.000Z,17900,20100,,,
2014,ford,escape,se,4.5,20438,ca,red,2015-02-25T12:30:00.000Z,20600,20100,,,
2014,ford,escape,se,4.5,33301,il,black,2015-02-24T11:00:00.000Z,18850,20100,,,
2014,ford,escape,se,4.6,27085,il,black,2015-02-24T11:00:00.000Z,19700,20100,,,
2014,ford,escape,se,3.6,5447,pa,red,2015-02-20T17:00:00.000Z,20500,20100,,,
2014,ford,escape,se,4.9,21274,fl,—,2015-02-18T10:00:00.000Z,19300,20100,,,
2011,infiniti,g-sedan,g37 journey,4.4,34954,ca,white,2015-02-04T12:30:00.000Z,19000,20100,,,
2014,ford,escape,se,4.9,23217,tn,—,2015-01-22T11:00:00.000Z,20000,20100,,,
2014,ford,escape,se,4.8,14080,fl,—,2015-01-21T10:00:00.000Z,17850,20100,,,
2014,ford,escape,se,4.7,23713,fl,white,2015-01-21T10:00:00.000Z,17350,20100,,,
2014,ford,escape,se,3.8,14920,wi,white,2015-01-21T10:00:00.000Z,21200,20100,,,
2012,acura,tsx,base,3.4,12696,pa,gray,2015-02-27T09:00:00.000Z,19450,20000,,,
2011,infiniti,g-sedan,g37 journey,4.2,22293,hi,white,2015-02-25T16:20:00.000Z,19650,20000,,,
2014,ford,escape,se,4.7,10199,mi,black,2015-02-19T09:00:00.000Z,18400,20000,,,
2011,infiniti,g-sedan,g37 journey,3.9,17200,tx,gray,2015-02-18T10:30:00.000Z,20100,20000,,,
2014,ford,escape,se,4.7,17141,ma,gray,2015-02-17T09:30:00.000Z,21200,20000,,,
2011,infiniti,g-sedan,g37 journey,4.5,45926,ca,black,2015-02-12T12:30:00.000Z,18050,20000,,,
2011,infiniti,g-sedan,g37 journey,4.2,29687,tx,gray,2015-02-12T11:00:00.000Z,19250,20000,,,
2011,infiniti,g-sedan,g37 journey,4.3,21517,fl,black,2015-02-04T09:00:00.000Z,20100,20000,,,
2011,infiniti,g-sedan,g37 journey,3.7,22673,fl,blue,2015-02-04T09:00:00.000Z,20000,20000,,,
